"","x","y","t","AnimalID"
"10594",348835.270646072,397600.854972303,2021-03-08 05:00:00,"36"
"10595",348722.737489103,397744.306080463,2021-03-08 18:00:00,"36"
"10596",348575.040905294,397650.97649378,2021-03-09 07:00:00,"36"
"10597",348666.475462622,397921.414329144,2021-03-09 20:00:00,"36"
"10598",348652.946719403,398022.345209603,2021-03-10 09:00:00,"36"
"10599",348792.50274329,397911.906830466,2021-03-10 22:00:00,"36"
"10600",348769.209397775,398327.484912571,2021-03-11 11:00:00,"36"
"10601",348614.0492009,398433.428785187,2021-03-12 00:00:00,"36"
"10602",348570.175521553,398741.883151902,2021-03-12 13:00:00,"36"
"10603",348662.799970283,399036.65210396,2021-03-13 02:00:00,"36"
"10604",348423.925380214,398742.363058077,2021-03-13 15:00:00,"36"
"10605",348399.611043044,398709.301918249,2021-03-14 05:00:00,"36"
"10606",348258.539676544,398467.646421009,2021-03-14 18:00:00,"36"
"10607",347284.799943477,398823.971261656,2021-03-15 07:00:00,"36"
"10608",347455.767813574,399073.238402672,2021-03-15 20:00:00,"36"
"10609",347713.324869729,398667.055281733,2021-03-16 09:00:00,"36"
"10610",347810.063856653,398825.842493139,2021-03-16 22:00:00,"36"
"10611",348184.182760878,398423.455731576,2021-03-17 11:00:00,"36"
"10612",348387.225566563,398536.373768008,2021-03-18 00:00:00,"36"
"10613",348258.582539395,398326.198984547,2021-03-18 13:00:00,"36"
"10614",348339.063139183,398260.972365102,2021-03-19 02:00:00,"36"
"10615",348300.913448252,397983.37141604,2021-03-19 15:00:00,"36"
"10616",347965.361122527,397951.412933367,2021-03-20 04:00:00,"36"
"10617",347741.071786317,397857.403431706,2021-03-21 06:00:00,"36"
"10618",348033.93723172,398292.357314955,2021-03-21 19:00:00,"36"
"10619",348371.506879333,398967.976461607,2021-03-22 08:00:00,"36"
"10620",348396.166734706,399583.485494053,2021-03-22 21:00:00,"36"
"10621",348472.288442372,399486.34767442,2021-03-23 10:00:00,"36"
"10622",348891.753125541,399875.227847283,2021-03-23 23:00:00,"36"
"10623",348752.44338994,399767.044368686,2021-03-24 12:00:00,"36"
"10624",348179.339798472,399842.280549389,2021-03-25 01:00:00,"36"
"10625",348327.232067892,399043.282766864,2021-03-25 14:00:00,"36"
"10626",349016.966792393,399158.824623295,2021-03-26 03:00:00,"36"
"10627",349018.695096063,399176.115712533,2021-03-26 16:00:00,"36"
"10628",348800.272520888,398533.471891371,2021-03-27 18:00:00,"36"
"10629",348506.555837538,397891.022350273,2021-03-28 07:00:00,"36"
"10630",348768.094291443,397505.624852024,2021-03-28 20:00:00,"36"
"10631",348890.352073712,397838.176478271,2021-03-29 09:00:00,"36"
"10632",348653.121682321,397770.893987348,2021-03-29 22:00:00,"36"
"10633",348929.262722327,397909.5616637,2021-03-30 11:00:00,"36"
"10634",348948.988879924,398131.050449308,2021-03-31 00:00:00,"36"
"10635",349292.017024738,398310.563000262,2021-03-31 13:00:00,"36"
"10636",349313.547938293,398226.98247793,2021-04-01 02:00:00,"36"
"10637",349187.620993909,398278.891558597,2021-04-01 15:00:00,"36"
"10638",349333.778596714,398092.870739146,2021-04-02 17:00:00,"36"
"10639",349609.259253453,397802.93951806,2021-04-03 06:00:00,"36"
"10640",349962.673559716,397819.385944766,2021-04-03 19:00:00,"36"
"10641",349748.662233667,398145.7558657,2021-04-04 08:00:00,"36"
"10642",349733.989080282,397566.7844258,2021-04-04 21:00:00,"36"
"10643",349313.002694887,397623.270533712,2021-04-05 10:00:00,"36"
"10644",349779.033268493,397445.240153287,2021-04-05 23:00:00,"36"
"10645",349732.207500349,397082.086973199,2021-04-06 12:00:00,"36"
"10646",350075.685799844,397487.346596264,2021-04-07 14:00:00,"36"
"10647",349952.790781274,397522.060295608,2021-04-08 03:00:00,"36"
"10648",350007.612940249,397200.604339198,2021-04-08 16:00:00,"36"
"10649",350610.189423802,397280.212363525,2021-04-09 05:00:00,"36"
"10650",350508.416859271,397404.599220854,2021-04-09 18:00:00,"36"
"10651",350215.975279108,397065.428771965,2021-04-10 07:00:00,"36"
"10652",350606.465168597,396942.816396359,2021-04-10 20:00:00,"36"
"10653",350634.340670453,397358.299849178,2021-04-11 09:00:00,"36"
"10654",350304.293630223,397570.966617068,2021-04-11 22:00:00,"36"
"10655",350360.130442626,397318.608925931,2021-04-12 11:00:00,"36"
"10656",349987.891055065,397172.188481942,2021-04-13 00:00:00,"36"
"10657",350309.612152756,397616.766053347,2021-04-13 13:00:00,"36"
"10658",350541.787108246,397420.226650602,2021-04-14 02:00:00,"36"
"10659",350792.554543452,396734.674812018,2021-04-14 15:00:00,"36"
"10660",351064.569759682,397145.523717628,2021-04-15 17:00:00,"36"
"10661",350479.065805148,397256.030996802,2021-04-16 06:00:00,"36"
"10662",350646.274457877,397250.313720597,2021-04-17 08:00:00,"36"
"10663",351356.349535011,396476.779808696,2021-04-17 21:00:00,"36"
"10664",351739.482829584,396534.686426064,2021-04-18 23:00:00,"36"
"10665",351932.327395497,396419.324956268,2021-04-19 12:00:00,"36"
"10666",352458.245888207,396190.739200095,2021-04-20 01:00:00,"36"
"10667",352291.871346112,396831.832041145,2021-04-21 03:00:00,"36"
"10668",352632.850169548,396542.829762404,2021-04-21 16:00:00,"36"
"10669",352718.945415691,395786.509838231,2021-04-22 05:00:00,"36"
"10670",353236.979447662,395910.556559717,2021-04-22 18:00:00,"36"
"10671",353145.785297552,396099.211529324,2021-04-23 07:00:00,"36"
"10672",353067.618457742,395897.46092329,2021-04-23 20:00:00,"36"
"10673",353076.22909812,395489.759649201,2021-04-24 09:00:00,"36"
"10674",353696.460346521,395769.338875751,2021-04-24 22:00:00,"36"
"10675",353893.714331224,396375.959726606,2021-04-25 11:00:00,"36"
"10676",354466.493968295,396842.063680743,2021-04-26 00:00:00,"36"
"10677",353968.798247047,396795.705987368,2021-04-27 02:00:00,"36"
"10678",354060.147846149,397135.686485508,2021-04-27 15:00:00,"36"
"10679",354232.167952012,396870.346998514,2021-04-28 04:00:00,"36"
"10680",353850.401560392,396831.189921655,2021-04-28 17:00:00,"36"
"10681",353426.353639464,396965.143362049,2021-04-29 06:00:00,"36"
"10682",353763.177253282,396840.474394005,2021-04-29 19:00:00,"36"
"10683",353654.009032398,396531.240001932,2021-05-01 10:00:00,"36"
"10684",354078.323863636,396287.953954157,2021-05-02 12:00:00,"36"
"10685",354679.536078355,396372.843305382,2021-05-03 01:00:00,"36"
"10686",355156.999456853,396321.936334654,2021-05-03 14:00:00,"36"
"10687",355027.102560202,396206.71467297,2021-05-04 03:00:00,"36"
"10688",355029.074345485,395803.974150123,2021-05-04 16:00:00,"36"
"10689",355282.899000166,395881.171203169,2021-05-05 05:00:00,"36"
"10690",355094.215816258,395255.389387622,2021-05-05 18:00:00,"36"
"10691",355181.348242619,395463.587922075,2021-05-06 07:00:00,"36"
"10692",355404.789913401,395175.234859614,2021-05-06 20:00:00,"36"
"10693",355712.094824799,395248.534282757,2021-05-07 09:00:00,"36"
"10694",356004.545915716,395368.463016853,2021-05-07 22:00:00,"36"
"10695",356175.343168144,395690.739051812,2021-05-08 11:00:00,"36"
"10696",356010.837201772,395725.273382508,2021-05-09 00:00:00,"36"
"10697",356062.348228959,395683.239949834,2021-05-09 13:00:00,"36"
"10698",356307.76419866,395664.10274799,2021-05-10 02:00:00,"36"
"10699",356274.321143013,396097.477622705,2021-05-10 15:00:00,"36"
"10700",356314.751478227,395796.506134808,2021-05-11 04:00:00,"36"
"10701",355984.733077648,395294.667212393,2021-05-11 17:00:00,"36"
"10702",356679.487112873,394780.638175179,2021-05-12 06:00:00,"36"
"10703",356134.14998707,394720.24804501,2021-05-13 08:00:00,"36"
"10704",356184.901331512,394847.849566888,2021-05-13 21:00:00,"36"
"10705",356306.778003741,395222.382851092,2021-05-14 10:00:00,"36"
"10706",356194.624524348,394786.945175711,2021-05-14 23:00:00,"36"
"10707",355971.716245109,394523.548743134,2021-05-15 12:00:00,"36"
"10708",356172.987226972,394491.698919927,2021-05-16 14:00:00,"36"
"10709",356255.987549615,394320.889090022,2021-05-17 03:00:00,"36"
"10710",356196.942611091,394497.954809725,2021-05-17 16:00:00,"36"
"10711",356467.238096506,394286.902734074,2021-05-18 05:00:00,"36"
"10712",356197.582459803,394792.638684675,2021-05-18 18:00:00,"36"
"10713",355888.783065994,394807.755660898,2021-05-19 07:00:00,"36"
"10714",356188.48498471,394209.50331644,2021-05-19 20:00:00,"36"
"10715",355612.141046258,394710.461862391,2021-05-20 09:00:00,"36"
"10716",355807.538484602,395181.677893838,2021-05-20 22:00:00,"36"
"10717",355593.72132447,395184.98505293,2021-05-21 11:00:00,"36"
"10718",355721.481405758,395265.446072037,2021-05-22 00:00:00,"36"
"10719",355757.118636528,395841.942652297,2021-05-22 13:00:00,"36"
"10720",356272.267525165,395499.652141032,2021-05-23 02:00:00,"36"
"10721",356335.492381541,395377.574227716,2021-05-23 15:00:00,"36"
"10722",356407.85939693,395178.214946472,2021-05-24 04:00:00,"36"
"10723",356750.306749927,395880.275670282,2021-05-25 19:00:00,"36"
"10724",356870.316876898,395858.677819099,2021-05-26 08:00:00,"36"
"10725",356877.533022937,395877.429436873,2021-05-26 21:00:00,"36"
"10726",357290.245800055,395751.164652682,2021-05-27 23:00:00,"36"
"10727",357767.009093213,395743.835100092,2021-05-28 12:00:00,"36"
"10728",357621.392109261,395545.291946622,2021-05-29 01:00:00,"36"
"10729",358047.750080058,395331.832160773,2021-05-29 14:00:00,"36"
"10730",357222.692996768,394686.179162639,2021-05-30 16:00:00,"36"
"10731",357675.298359927,394974.635117184,2021-05-31 05:00:00,"36"
"10732",357766.343395332,395156.220069014,2021-05-31 18:00:00,"36"
"10733",357681.310440519,395076.908082874,2021-06-01 07:00:00,"36"
"10734",357939.180418729,395487.767744736,2021-06-01 20:00:00,"36"
"10735",357888.781908321,395466.671730176,2021-06-02 09:00:00,"36"
"10736",357987.097629247,395586.806668917,2021-06-02 22:00:00,"36"
"10737",358043.270610055,395307.271250076,2021-06-03 11:00:00,"36"
"10738",357993.993236293,395240.322665187,2021-06-04 00:00:00,"36"
"10739",357977.596558227,394885.057217746,2021-06-04 13:00:00,"36"
"10740",357533.775409027,394708.844316265,2021-06-05 02:00:00,"36"
"10741",357448.97393591,394531.161396412,2021-06-05 15:00:00,"36"
"10742",357746.596062775,394532.757379107,2021-06-06 04:00:00,"36"
"10743",357237.024313088,394455.766178799,2021-06-06 17:00:00,"36"
"10744",357405.809492998,394364.475096705,2021-06-07 06:00:00,"36"
"10745",357162.054233832,394491.676026892,2021-06-07 19:00:00,"36"
"10746",357603.080008188,394713.420413024,2021-06-08 08:00:00,"36"
"10747",357604.432623227,394607.305571404,2021-06-08 21:00:00,"36"
"10748",357691.966954009,394613.249097974,2021-06-09 10:00:00,"36"
"10749",357805.643485752,394617.453900492,2021-06-09 23:00:00,"36"
"10750",358424.873451882,394419.743701161,2021-06-10 12:00:00,"36"
"10751",358022.100985601,394576.982752982,2021-06-11 01:00:00,"36"
"10752",358137.128313227,394316.382658256,2021-06-11 14:00:00,"36"
"10753",357833.629251552,394300.873353972,2021-06-12 03:00:00,"36"
"10754",357315.142322506,393786.638556417,2021-06-13 05:00:00,"36"
"10755",357374.490012868,393775.42845267,2021-06-13 18:00:00,"36"
"10756",357233.243974617,394106.618583171,2021-06-14 07:00:00,"36"
"10757",357323.990459016,393744.012030126,2021-06-14 20:00:00,"36"
"10758",357487.86802143,394075.470347073,2021-06-15 09:00:00,"36"
"10759",357802.406756032,394293.177520688,2021-06-15 22:00:00,"36"
"10760",358002.122545052,394061.915641582,2021-06-16 11:00:00,"36"
"10761",358321.336881956,394371.485690148,2021-06-17 00:00:00,"36"
"10762",357814.184019656,393905.129379696,2021-06-17 13:00:00,"36"
"10763",357306.687184492,393857.419176003,2021-06-18 02:00:00,"36"
"10764",357309.151241483,394102.474782686,2021-06-18 15:00:00,"36"
"10765",357656.855991733,394085.613346113,2021-06-19 04:00:00,"36"
"10766",357843.419392657,393758.489948697,2021-06-19 17:00:00,"36"
"10767",357614.812212577,393675.118138903,2021-06-20 06:00:00,"36"
"10768",357524.36810304,393783.959669974,2021-06-20 19:00:00,"36"
"10769",357751.200835801,393713.926855197,2021-06-21 08:00:00,"36"
"10770",357621.037284909,393839.537679099,2021-06-22 10:00:00,"36"
"10771",357626.212098054,394150.237224138,2021-06-22 23:00:00,"36"
"10772",357548.067821495,394115.090567963,2021-06-23 12:00:00,"36"
"10773",358027.077844508,394286.462068313,2021-06-24 14:00:00,"36"
"10774",358141.497540304,394306.39079195,2021-06-25 03:00:00,"36"
"10775",358430.167836324,394347.447121645,2021-06-25 16:00:00,"36"
"10776",358584.348882664,394582.37342078,2021-06-26 05:00:00,"36"
"10777",358765.573367154,394490.786280601,2021-06-26 18:00:00,"36"
"10778",358975.191417,394519.58971125,2021-06-27 07:00:00,"36"
"10779",358965.244405767,394874.528045711,2021-06-27 20:00:00,"36"
"10780",358946.842183869,395158.275618917,2021-06-28 09:00:00,"36"
"10781",358765.627448751,395212.631828125,2021-06-28 22:00:00,"36"
"10782",358929.261263499,395343.354519485,2021-06-29 11:00:00,"36"
"10783",359069.55507703,395166.626692201,2021-06-30 00:00:00,"36"
"10784",359405.499231349,395337.132390009,2021-06-30 13:00:00,"36"
"10785",359067.020516907,395407.996725933,2021-07-01 02:00:00,"36"
"10786",358879.612552866,395824.922674297,2021-07-01 15:00:00,"36"
"10787",359004.980803442,396001.700120322,2021-07-02 04:00:00,"36"
"10788",359078.094387367,395271.553589593,2021-07-02 17:00:00,"36"
"10789",358934.344825598,395368.792048664,2021-07-03 06:00:00,"36"
"10790",358917.487776756,395404.385907098,2021-07-03 19:00:00,"36"
"10791",359226.981597885,394720.265471414,2021-07-04 08:00:00,"36"
"10792",359748.373988489,394970.140084504,2021-07-05 10:00:00,"36"
"10793",359382.604294116,394772.27179263,2021-07-05 23:00:00,"36"
"10794",359084.525416457,394911.02812446,2021-07-07 01:00:00,"36"
"10795",359092.687907217,395026.27723464,2021-07-07 14:00:00,"36"
"10796",358649.703363151,394539.121240619,2021-07-08 03:00:00,"36"
"10797",358385.161972016,393844.476823692,2021-07-08 16:00:00,"36"
"10798",357950.395903417,394119.464208462,2021-07-09 18:00:00,"36"
"10799",358072.802466855,393989.066991376,2021-07-10 07:00:00,"36"
"10800",358162.75470548,394064.787849377,2021-07-10 20:00:00,"36"
"10801",358261.946318693,393876.921054102,2021-07-11 09:00:00,"36"
"10802",358209.847676548,393385.339790205,2021-07-11 22:00:00,"36"
"10803",358767.907288246,393170.635420226,2021-07-12 11:00:00,"36"
"10804",358451.63450297,393285.331888465,2021-07-13 00:00:00,"36"
"10805",358523.741591842,392968.77792361,2021-07-13 13:00:00,"36"
"10806",358658.817950294,392763.800878333,2021-07-14 02:00:00,"36"
"10807",358446.6983085,391634.170633044,2021-07-15 04:00:00,"36"
"10808",358695.060587259,391564.996924599,2021-07-15 17:00:00,"36"
"10809",359318.429123414,391500.989247257,2021-07-16 06:00:00,"36"
"10810",359029.875156102,391555.379502557,2021-07-16 19:00:00,"36"
"10811",358773.418250925,391035.867001603,2021-07-17 08:00:00,"36"
"10812",358750.636536653,390466.44488356,2021-07-18 23:00:00,"36"
"10813",358531.125514404,390458.048702642,2021-07-19 12:00:00,"36"
"10814",358952.881715665,390113.756848173,2021-07-20 01:00:00,"36"
"10815",358561.631720338,390218.538521492,2021-07-20 14:00:00,"36"
"10816",358749.126989284,390219.305325468,2021-07-21 03:00:00,"36"
"10817",359122.735810579,390190.635689241,2021-07-21 16:00:00,"36"
"10818",359740.928066888,390259.989612048,2021-07-22 05:00:00,"36"
"10819",359766.095239046,390500.146973317,2021-07-22 18:00:00,"36"
"10820",358854.214470935,390528.887526437,2021-07-23 07:00:00,"36"
"10821",358747.792499167,390818.178354106,2021-07-23 20:00:00,"36"
"10822",358339.557256693,390597.286154859,2021-07-24 09:00:00,"36"
"10823",358576.416452049,390880.687104633,2021-07-24 22:00:00,"36"
"10824",358074.970117533,390843.269767261,2021-07-25 11:00:00,"36"
"10825",357998.980014356,391503.286451572,2021-07-26 00:00:00,"36"
"10826",357471.322611915,391677.236785318,2021-07-26 13:00:00,"36"
"10827",357728.926090441,391788.688096848,2021-07-27 02:00:00,"36"
"10828",358045.166468546,391220.153750014,2021-07-27 15:00:00,"36"
"10829",358165.774939937,391101.477667461,2021-07-28 04:00:00,"36"
"10830",358187.942431085,390732.515875707,2021-07-28 17:00:00,"36"
"10831",357548.85560514,391129.789723531,2021-07-29 06:00:00,"36"
"10832",357731.123352935,391491.887886033,2021-07-29 19:00:00,"36"
"10833",357585.302887037,391698.85280973,2021-07-30 08:00:00,"36"
"10834",357834.965614941,391979.620742939,2021-07-30 21:00:00,"36"
"10835",357834.30143828,392174.839561525,2021-07-31 10:00:00,"36"
"10836",357963.136716846,392379.865876252,2021-07-31 23:00:00,"36"
"10837",350000,4e+05,2021-02-01 00:00:00,"37"
"10838",349550.234313371,399633.375265584,2021-02-01 13:00:00,"37"
"10839",349819.780036293,399238.693593481,2021-02-02 02:00:00,"37"
"10840",350332.339819681,398648.803859211,2021-02-02 15:00:00,"37"
"10841",350247.786535224,398857.323782906,2021-02-03 04:00:00,"37"
"10842",350107.725573825,398985.073045648,2021-02-03 17:00:00,"37"
"10843",349828.994430776,398894.251576405,2021-02-04 06:00:00,"37"
"10844",349941.689832603,398974.341488618,2021-02-04 19:00:00,"37"
"10845",349778.545601521,399500.213889897,2021-02-05 08:00:00,"37"
"10846",349049.350827353,399884.51355399,2021-02-06 10:00:00,"37"
"10847",349217.580537247,399735.335734871,2021-02-06 23:00:00,"37"
"10848",348898.261393233,399329.239305524,2021-02-07 12:00:00,"37"
"10849",348522.521202054,399656.197369296,2021-02-08 01:00:00,"37"
"10850",348932.079869614,400173.382773776,2021-02-09 03:00:00,"37"
"10851",348738.833013701,400656.594403074,2021-02-09 16:00:00,"37"
"10852",348910.754651653,400024.259313899,2021-02-10 05:00:00,"37"
"10853",348407.508276518,399652.742388595,2021-02-11 07:00:00,"37"
"10854",347756.789652914,399688.230337809,2021-02-11 20:00:00,"37"
"10855",348071.161292753,399517.779335417,2021-02-12 09:00:00,"37"
"10856",347763.215040929,399761.299949725,2021-02-12 22:00:00,"37"
"10857",348021.342683823,399647.123006695,2021-02-13 11:00:00,"37"
"10858",347997.787644517,399527.35182388,2021-02-14 00:00:00,"37"
"10859",347180.972282446,398945.911071656,2021-02-15 02:00:00,"37"
"10860",347178.383165565,398901.823427532,2021-02-15 15:00:00,"37"
"10861",346943.293178587,398946.47094604,2021-02-16 04:00:00,"37"
"10862",346929.77155691,399122.831422885,2021-02-16 17:00:00,"37"
"10863",346395.760011335,398844.24030469,2021-02-17 06:00:00,"37"
"10864",346715.949796316,398763.119129928,2021-02-17 19:00:00,"37"
"10865",346561.670033746,398753.825379257,2021-02-18 08:00:00,"37"
"10866",346521.99678359,398867.300791439,2021-02-18 21:00:00,"37"
"10867",346508.615391491,400026.609518123,2021-02-19 23:00:00,"37"
"10868",346468.88231831,400206.212178949,2021-02-20 12:00:00,"37"
"10869",346458.412796508,399880.834296673,2021-02-21 01:00:00,"37"
"10870",346896.795769714,399836.817192889,2021-02-21 14:00:00,"37"
"10871",346793.202951291,399598.834206635,2021-02-22 03:00:00,"37"
"10872",346858.307058738,399626.225113866,2021-02-22 16:00:00,"37"
"10873",347318.533941449,399667.874776302,2021-02-23 05:00:00,"37"
"10874",347125.189726615,399915.35002698,2021-02-23 18:00:00,"37"
"10875",347471.805960339,400286.315356995,2021-02-24 07:00:00,"37"
"10876",347614.316030929,399713.232290314,2021-02-24 20:00:00,"37"
"10877",347326.650527337,400125.683217473,2021-02-25 09:00:00,"37"
"10878",347612.597103412,399997.653231758,2021-02-25 22:00:00,"37"
"10879",347500.10095298,399914.885049707,2021-02-26 11:00:00,"37"
"10880",347510.783609333,399932.929118753,2021-02-27 00:00:00,"37"
"10881",348069.798952472,400283.609589088,2021-02-27 13:00:00,"37"
"10882",348494.198473741,400022.505396759,2021-02-28 02:00:00,"37"
"10883",348669.39956863,399938.137814274,2021-02-28 15:00:00,"37"
"10884",348281.810241598,400129.027638763,2021-03-01 04:00:00,"37"
"10885",348112.009858673,399655.986495873,2021-03-01 17:00:00,"37"
"10886",348030.174470288,400035.527375591,2021-03-02 06:00:00,"37"
"10887",347590.115932777,400058.418006902,2021-03-02 19:00:00,"37"
"10888",347455.788859611,400004.323086549,2021-03-03 08:00:00,"37"
"10889",347031.717464342,400214.128855755,2021-03-03 21:00:00,"37"
"10890",347312.226229373,399488.075455596,2021-03-04 10:00:00,"37"
"10891",348045.178692222,399287.912643095,2021-03-05 12:00:00,"37"
"10892",347905.055891113,398855.848431677,2021-03-07 03:00:00,"37"
"10893",347552.971337298,399220.836309714,2021-03-07 16:00:00,"37"
"10894",347059.927323987,398773.302804583,2021-03-08 05:00:00,"37"
"10895",346971.749110104,398801.166882246,2021-03-08 18:00:00,"37"
"10896",347047.255226838,398823.751500505,2021-03-09 20:00:00,"37"
"10897",347172.792891358,398969.368723182,2021-03-10 09:00:00,"37"
"10898",347668.324655821,398822.058957539,2021-03-10 22:00:00,"37"
"10899",347376.161274228,398687.397506372,2021-03-11 11:00:00,"37"
"10900",347742.123764332,398978.230114288,2021-03-12 00:00:00,"37"
"10901",347771.596894714,398941.842292107,2021-03-13 02:00:00,"37"
"10902",347574.30924963,399459.370418635,2021-03-13 15:00:00,"37"
"10903",347159.543383785,400442.651952122,2021-03-14 18:00:00,"37"
"10904",346853.561845893,400617.827396364,2021-03-15 07:00:00,"37"
"10905",347282.260454983,400334.772045059,2021-03-16 09:00:00,"37"
"10906",346954.056445236,400063.346775153,2021-03-16 22:00:00,"37"
"10907",346870.773872009,400265.814332698,2021-03-17 11:00:00,"37"
"10908",347118.787028863,399974.472844895,2021-03-18 00:00:00,"37"
"10909",347453.30524706,400607.194810006,2021-03-18 13:00:00,"37"
"10910",347651.148425157,400748.212531516,2021-03-19 02:00:00,"37"
"10911",347649.459539481,400838.684999355,2021-03-19 15:00:00,"37"
"10912",347678.240657552,400420.169046397,2021-03-20 04:00:00,"37"
"10913",347338.452729943,400082.075207732,2021-03-20 17:00:00,"37"
"10914",347139.592913337,399642.803031307,2021-03-21 06:00:00,"37"
"10915",347032.957745455,399463.725984132,2021-03-21 19:00:00,"37"
"10916",347290.517263822,399565.413355698,2021-03-22 08:00:00,"37"
"10917",347524.232182594,399449.099591983,2021-03-22 21:00:00,"37"
"10918",347016.535247183,399640.620746124,2021-03-23 10:00:00,"37"
"10919",347190.063124096,399922.028645006,2021-03-23 23:00:00,"37"
"10920",347263.614323016,399530.776510207,2021-03-24 12:00:00,"37"
"10921",347737.222193832,399521.228196022,2021-03-25 01:00:00,"37"
"10922",347960.151562317,399480.273059758,2021-03-25 14:00:00,"37"
"10923",348207.973033066,400175.858113195,2021-03-26 03:00:00,"37"
"10924",348477.178873621,400642.415330618,2021-03-26 16:00:00,"37"
"10925",348848.980136464,400592.471000426,2021-03-27 05:00:00,"37"
"10926",349077.177202632,401351.74382035,2021-03-27 18:00:00,"37"
"10927",349045.210873289,401657.043898775,2021-03-28 07:00:00,"37"
"10928",348530.096637254,401447.23667406,2021-03-29 09:00:00,"37"
"10929",348650.605114458,401152.123162654,2021-03-29 22:00:00,"37"
"10930",348440.631434569,401698.336179883,2021-03-30 11:00:00,"37"
"10931",347724.452351468,400794.556580659,2021-03-31 13:00:00,"37"
"10932",347884.357680053,400759.538856696,2021-04-01 02:00:00,"37"
"10933",348166.742466297,400849.090808933,2021-04-01 15:00:00,"37"
"10934",347928.769661346,400992.112865414,2021-04-02 04:00:00,"37"
"10935",348090.928635547,400890.307635603,2021-04-02 17:00:00,"37"
"10936",348952.136231399,401237.866116269,2021-04-03 06:00:00,"37"
"10937",348959.957625706,401541.873026551,2021-04-03 19:00:00,"37"
"10938",348793.902677974,401906.984148688,2021-04-04 08:00:00,"37"
"10939",348763.680547584,402067.50456829,2021-04-04 21:00:00,"37"
"10940",348713.620013862,402038.440191606,2021-04-05 10:00:00,"37"
"10941",348536.182111376,402454.849477669,2021-04-05 23:00:00,"37"
"10942",348429.888355094,402698.413300785,2021-04-06 12:00:00,"37"
"10943",348392.585271071,402992.726560328,2021-04-07 01:00:00,"37"
"10944",348713.473427557,403420.94015436,2021-04-07 14:00:00,"37"
"10945",348593.598341072,403255.56592706,2021-04-08 03:00:00,"37"
"10946",348845.469500927,403147.261967999,2021-04-08 16:00:00,"37"
"10947",348896.345311179,402460.644077653,2021-04-09 05:00:00,"37"
"10948",348653.180145574,402416.307299667,2021-04-09 18:00:00,"37"
"10949",349115.674893007,402744.643351266,2021-04-11 09:00:00,"37"
"10950",349027.761144127,402568.035682716,2021-04-11 22:00:00,"37"
"10951",349201.755984891,402303.704241017,2021-04-12 11:00:00,"37"
"10952",349532.84992525,402671.691867408,2021-04-13 00:00:00,"37"
"10953",349562.85083702,402437.066549324,2021-04-13 13:00:00,"37"
"10954",349813.019420175,402368.131610996,2021-04-14 15:00:00,"37"
"10955",349905.475974714,402237.335943178,2021-04-15 17:00:00,"37"
"10956",349551.620060682,402364.561115055,2021-04-16 06:00:00,"37"
"10957",349753.373489882,402095.90902781,2021-04-16 19:00:00,"37"
"10958",350283.418469773,402738.272629367,2021-04-17 08:00:00,"37"
"10959",350100.999774274,402669.795549204,2021-04-17 21:00:00,"37"
"10960",349586.945404867,402876.165627573,2021-04-18 10:00:00,"37"
"10961",349964.408436142,402761.238455977,2021-04-18 23:00:00,"37"
"10962",350012.023688788,402644.172131186,2021-04-19 12:00:00,"37"
"10963",349967.614983131,401845.409841909,2021-04-20 14:00:00,"37"
"10964",349902.616272232,402411.728498706,2021-04-21 03:00:00,"37"
"10965",349875.533312626,402313.991314964,2021-04-21 16:00:00,"37"
"10966",350082.196301611,401718.620840458,2021-04-22 05:00:00,"37"
"10967",349857.49779357,401963.580674538,2021-04-22 18:00:00,"37"
"10968",350194.59002948,402219.171217054,2021-04-23 07:00:00,"37"
"10969",350590.282464092,401739.664972377,2021-04-23 20:00:00,"37"
"10970",350873.254928654,402161.735066752,2021-04-24 09:00:00,"37"
"10971",350909.564980466,402140.98933226,2021-04-24 22:00:00,"37"
"10972",350820.672574942,402488.460651588,2021-04-25 11:00:00,"37"
"10973",351032.147261262,402778.423979465,2021-04-26 00:00:00,"37"
"10974",351007.139957613,403082.86702876,2021-04-26 13:00:00,"37"
"10975",351402.924989758,402769.521398494,2021-04-27 02:00:00,"37"
"10976",351365.68290481,402544.58443191,2021-04-27 15:00:00,"37"
"10977",351259.627824097,402553.929803372,2021-04-28 04:00:00,"37"
"10978",351626.427808045,402453.775697418,2021-04-28 17:00:00,"37"
"10979",352144.985925754,402475.714632549,2021-04-29 06:00:00,"37"
"10980",351990.245369286,403213.226989523,2021-04-29 19:00:00,"37"
"10981",352178.30232012,403266.809999958,2021-04-30 08:00:00,"37"
"10982",352070.213243708,403160.043252674,2021-05-01 10:00:00,"37"
"10983",351223.174970669,403331.813513451,2021-05-01 23:00:00,"37"
"10984",351113.089048118,403181.477381565,2021-05-02 12:00:00,"37"
"10985",350665.460406596,403640.150605947,2021-05-03 01:00:00,"37"
"10986",350498.462023357,404041.462227482,2021-05-03 14:00:00,"37"
"10987",349055.207003336,404197.722155387,2021-05-04 16:00:00,"37"
"10988",349445.912311746,405068.609802034,2021-05-05 05:00:00,"37"
"10989",348884.768134744,405670.92915413,2021-05-05 18:00:00,"37"
"10990",348687.814614057,405555.403581864,2021-05-06 07:00:00,"37"
"10991",348377.831798423,405876.810785524,2021-05-06 20:00:00,"37"
"10992",348434.647799224,405745.017464735,2021-05-07 09:00:00,"37"
